xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,292.74,4,4,183.67,632.3,142.47,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,308.56,4,4,214.58,732.28,165.38,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,343.31,4,4,191.26,618.08,146.72,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,29.99,4,4,187.05,625.5,143.27,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,39.55,4,4,228.83,268.2,88.93,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,49.1,4,4,196.94,202.32,71.1,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,61.48,4,4,202.95,213.36,76.21,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,74.69,4,4,272.53,354.32,110.8,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,89.39,4,4,263.35,336,106.06,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,101.37,4,4,255.72,304.03,101.08,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2020_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,143.27,4,4,207.09,217.57,75.02,"Zhang, Y.G., Henderiks, J. and Liu, X. (2020) Refining the alkenone-pCO2 method II: Towards resolving the physiological parameter ‘b’. Geochimica et Cosmochimica Acta 281, 118-134.",Zhang 2020,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1.3,4,4,273,234.26,153.89,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,6,4,4,287.81,244.39,163.17,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,8.2,4,4,270.26,231.81,153.88,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,11.2,4,4,252.48,213.65,144.61,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,17.8,4,4,251.68,215.24,142.51,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,19.6,4,4,248.17,213.59,141.25,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,25.5,4,4,267.74,233.06,151.8,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,34.9,4,4,227.02,190.54,128.65,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,47.4,4,4,239.45,206.48,136.5,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,47.4,4,4,240.84,206.67,136.79,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,59.2,4,4,239.8,213.31,135.32,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,64.7,4,4,226.26,199.77,129.35,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,69.3,4,4,241.46,207.72,136.16,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,69.3,4,4,253.3,225.41,143.42,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,78.5,4,4,282.67,242.46,161.44,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,80,4,4,274.4,238.91,156.25,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,84,4,4,246.55,216.88,140.12,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,87,4,4,263.86,225.87,153.66,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,100,4,4,286.66,249.09,164.06,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,112.6,4,4,270.9,222.55,153.86,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,118.3,4,4,270.75,231.96,153.78,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,123.8,4,4,293.64,258.05,166.63,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,127.3,4,4,308.92,263.88,176.22,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,134.3,4,4,262.74,223.72,150.47,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,147.1,4,4,269.32,224.2,154.63,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,150.2,4,4,245.08,207.46,139.64,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,160.3,4,4,283.54,243.84,161.76,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,160.3,4,4,281.08,239.37,159.59,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,171,4,4,277.83,239.17,157.47,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,181.7,4,4,267.92,228.55,152.93,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,181.7,4,4,273.1,234.16,157.19,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,183.7,4,4,258.01,217.06,145.09,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,196.2,4,4,307.22,266.11,174.28,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_zhang_2013_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,14740,74.41,74.41,430.52,394.88,213.16,"Zhang Y.G., Pagani M, Liu Z, Bohaty S.M., DeConto R. (2013) A 40-million-year history of atmospheric CO2, Philosophical Transactions of the Royal Society A, 371, 20130096.",Zhang 2013,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
